antecedent_str,consequent_str,support,confidence,lift,leverage,conviction,support_count,antecedent_len,consequent_len,min_support_used,algo
grains rice dried goods,packaged vegetables fruits,0.02166270733240298,0.5415446071904128,1.4806336033777867,0.007032006473673587,1.3834455298810415,4067,1,1,0.003,apriori
granola,packaged vegetables fruits,0.013944668747536512,0.494522100491122,1.3520696723375745,0.0036310961315427163,1.2547493460119927,2618,1,1,0.003,apriori
granola,yogurt,0.015814255733932737,0.5608235738571968,2.1262144467507644,0.008376503743252894,1.6763963723723807,2969,1,1,0.003,apriori
honeys syrups nectars,packaged vegetables fruits,0.009044326788891138,0.4474308300395257,1.2233177347675106,0.0016510498569499875,1.1478165962057725,1698,1,1,0.003,apriori
hot cereal pancake mixes,packaged vegetables fruits,0.022030232979301383,0.4899312959014452,1.3395179832398258,0.005583844610540595,1.2434561437232032,4136,1,1,0.003,apriori
hot cereal pancake mixes,yogurt,0.018376282344920156,0.40867093105899077,1.5493678905265964,0.006515779453851166,1.2450491719200574,3450,1,1,0.003,apriori
hot dogs bacon sausage,packaged vegetables fruits,0.04044380053477645,0.48111772905842093,1.3154208672125776,0.009697898943236197,1.222335198852247,7593,1,1,0.003,apriori
instant foods,packaged cheese,0.02113006146733283,0.4067049415624359,1.7615780168142772,0.009135099413057509,1.2963611256274827,3967,1,1,0.003,apriori
instant foods,packaged vegetables fruits,0.02444311874806916,0.4704736518351445,1.2863189646094004,0.005440741094800649,1.1977648818238262,4589,1,1,0.003,apriori
juice nectars,packaged vegetables fruits,0.03731716930681467,0.41881874701099947,1.1450896238562784,0.004728305929341266,1.091308538550338,7006,1,1,0.003,apriori
latino foods,packaged cheese,0.009246732217617794,0.4384945693356908,1.8992697528254994,0.00437815986034119,1.3697546057130792,1736,1,1,0.003,apriori
latino foods,packaged vegetables fruits,0.011095013369411212,0.5261429653953018,1.4385240742896115,0.003382237776906597,1.3384797892921099,2083,1,1,0.003,apriori
lunch meat,packaged cheese,0.04499259622247553,0.4344270726188027,1.8816520352428021,0.0210813759863335,1.3599035819247267,8447,1,1,0.003,apriori
lunch meat,packaged vegetables fruits,0.053227301296460035,0.5139374614276898,1.4051530849368306,0.01534722839404535,1.3048692575552707,9993,1,1,0.003,apriori
marinades meat preparation,packaged vegetables fruits,0.008634189472787122,0.4873722188815393,1.3325212273327502,0.0021546007835549037,1.2372487157220906,1621,1,1,0.003,apriori
meat counter,packaged vegetables fruits,0.011382642136549093,0.5227495107632094,1.4292460519566381,0.003418553573235412,1.3289626268305295,2137,1,1,0.003,apriori
milk,packaged vegetables fruits,0.10825494561685718,0.4420663404023926,1.208650718392037,0.018688171718044433,1.1367804270667456,20324,1,1,0.003,apriori
missing,packaged vegetables fruits,0.010881955023383153,0.5096033923671739,1.3933033347866948,0.00307177130265797,1.293336972484035,2043,1,1,0.003,apriori
nuts seeds dried fruit,packaged vegetables fruits,0.038552907713777416,0.47886205755871647,1.3092536503733752,0.009106430552699551,1.21704449470927,7238,1,1,0.003,apriori
oils vinegars,packaged vegetables fruits,0.03167644959572179,0.47112413847738255,1.2880974559252736,0.007084793545157061,1.1992380631747868,5947,1,1,0.003,apriori
other creams cheeses,packaged cheese,0.036337100915085595,0.41968625038449703,1.8178044992429634,0.016347547071304033,1.3253600320429089,6822,1,1,0.003,apriori
other creams cheeses,packaged vegetables fruits,0.04032129198581032,0.465702860658259,1.2732751753491904,0.008653909501303493,1.1870699225784362,7570,1,1,0.003,apriori
packaged cheese,packaged vegetables fruits,0.11464669599769897,0.49657399930787866,1.3576797556039983,0.03020358964328812,1.259863540938096,21524,1,1,0.003,apriori
pasta sauce,packaged cheese,0.027878684577771623,0.4475034199726402,1.9382901620141522,0.013495551895097421,1.3920894311187526,5234,1,1,0.003,apriori
salad dressing toppings,packaged cheese,0.010615632090848079,0.40189554345634204,1.7407468709096914,0.004517311727186882,1.2859369987476466,1993,1,1,0.003,apriori
specialty cheeses,packaged cheese,0.010258759361251079,0.4256353591160221,1.8435721211480038,0.0046941496323607956,1.339087741546241,1926,1,1,0.003,apriori
tortillas flat bread,packaged cheese,0.02437387478561004,0.43267776096822996,1.874075168985983,0.011368059870086584,1.3557103826882992,4576,1,1,0.003,apriori
packaged meat,packaged vegetables fruits,0.005267867605543778,0.5205263157894737,1.423167628976763,0.0015663587331621745,1.32280057220783,989,1,1,0.003,apriori
packaged poultry,packaged vegetables fruits,0.019047416134908544,0.528915840851945,1.446105375117973,0.005875889036923269,1.346358291858728,3576,1,1,0.003,apriori
packaged seafood,packaged vegetables fruits,0.003531442085415091,0.5497512437810945,1.5030713153326962,0.0011819580327349782,1.4086614456385456,663,1,1,0.003,apriori
pasta sauce,packaged vegetables fruits,0.03248607131062842,0.5214603283173734,1.4257213065804584,0.00970036195727303,1.3253824110384764,6099,1,1,0.003,apriori
pickled goods olives,packaged vegetables fruits,0.01658126577963375,0.5259334347018076,1.4379511977774881,0.00505009156088285,1.3378882002221195,3113,1,1,0.003,apriori
popcorn jerky,packaged vegetables fruits,0.019297759691491514,0.41662833486660533,1.1391008321977985,0.002356538031370238,1.0872109527075717,3623,1,1,0.003,apriori
poultry counter,packaged vegetables fruits,0.021513566490183336,0.5528332877087325,1.5114979116753735,0.007280290794593865,1.4183704788364375,4039,1,1,0.003,apriori
prepared meals,packaged vegetables fruits,0.013071129528821468,0.48098784790278326,1.3150657599860827,0.0031316041251946564,1.2220293133203532,2454,1,1,0.003,apriori
prepared soups salads,packaged vegetables fruits,0.009486422856899362,0.49458483754512633,1.3522412013106313,0.002471089462454017,1.2549050977252976,1781,1,1,0.003,apriori
preserved dips spreads,packaged vegetables fruits,0.015478688838938543,0.48489904889037205,1.325759349276599,0.0038033505904211985,1.2313082755253828,2906,1,1,0.003,apriori
protein meal replacements,packaged vegetables fruits,0.004404981304130136,0.43872679045092833,1.1995200764972722,0.0007326948702147023,1.1300166354667756,827,1,1,0.003,apriori
refrigerated,packaged vegetables fruits,0.058852041631600814,0.4378269139324774,1.1970597299359398,0.00968821115611547,1.1282078056580975,11049,1,1,0.003,apriori
refrigerated pudding desserts,packaged vegetables fruits,0.004154637747547166,0.4092339979013641,1.1188840233882056,0.00044143989977909375,1.0736028505011783,780,1,1,0.003,apriori
salad dressing toppings,packaged vegetables fruits,0.015169754237197857,0.5743093365597903,1.5702154377562463,0.005508816080281873,1.4899271191588248,2848,1,1,0.003,apriori
seafood counter,packaged vegetables fruits,0.005246561770940972,0.5780516431924881,1.580447254084846,0.0019268927611839964,1.5031414475246254,985,1,1,0.003,apriori
soap,packaged vegetables fruits,0.007819241299229795,0.4622166246851386,1.263743480152581,0.001631876994659282,1.1793746198661141,1468,1,1,0.003,apriori
soup broth bouillon,packaged vegetables fruits,0.04117352536992255,0.49471999999999994,1.3526107481031644,0.01073348530099489,1.2552407849752225,7730,1,1,0.003,apriori
soy lactosefree,packaged vegetables fruits,0.08167591694985672,0.4836156053868231,1.3222502947053598,0.0199055265200654,1.2282479301246023,15334,1,1,0.003,apriori
specialty cheeses,packaged vegetables fruits,0.012314772400421855,0.510939226519337,1.3969556302910187,0.003499336796460405,1.2968696289385762,2312,1,1,0.003,apriori
spices seasonings,packaged vegetables fruits,0.025630919027175594,0.4924273434302088,1.34634241062336,0.006593474447747681,1.2495709838244042,4812,1,1,0.003,apriori
spreads,packaged vegetables fruits,0.03652885342651085,0.4671343913902322,1.2771891142526248,0.00792787881838752,1.1902589575765956,6858,1,1,0.003,apriori
tofu meat alternatives,packaged vegetables fruits,0.018189856292145604,0.5547433398310592,1.5167201728131812,0.006196967545629208,1.4244549729848666,3415,1,1,0.003,apriori
tortillas flat bread,packaged vegetables fruits,0.028720265044582458,0.5098335854765507,1.3939327042762693,0.008116497763367803,1.293944352447955,5392,1,1,0.003,apriori
vitamins supplements,packaged vegetables fruits,0.00545429365831833,0.4200164068908942,1.148364137977635,0.0007046733262834094,1.093562078941372,1024,1,1,0.003,apriori
yogurt,packaged vegetables fruits,0.1279734955417541,0.4851777059773829,1.3265212238135615,0.03150048535210305,1.2319747438995268,24026,1,1,0.003,apriori
refrigerated pudding desserts,yogurt,0.004186596499451375,0.41238195173137465,1.5634372451928866,0.0015087809924177937,1.252912108105805,786,1,1,0.003,apriori
"asian foods, baking ingredients",fresh fruits,0.003962885236121912,0.6953271028037383,1.2469991014431814,0.0007849477127222786,1.4520480168156626,744,2,1,0.003,apriori
"asian foods, baking ingredients",fresh vegetables,0.004367696093575226,0.7663551401869159,1.7257445242227147,0.00183679071779693,2.379371051762525,820,2,1,0.003,apriori
"asian foods, baking ingredients",packaged vegetables fruits,0.003238486859626509,0.5682242990654206,1.5535783761507012,0.0011539529157063425,1.4689294984860177,608,2,1,0.003,apriori
"asian foods, bread",fresh fruits,0.006785908320993704,0.7494117647058823,1.3439944932837729,0.0017368487043774635,1.7654447170357601,1274,2,1,0.003,apriori
"asian foods, bread",fresh vegetables,0.0066687262306782714,0.7364705882352941,1.6584479156597687,0.002647661614955746,2.1095475154353163,1252,2,1,0.003,apriori
"asian foods, bread",packaged cheese,0.003712541679538942,0.41,1.7758500403737456,0.0016219700686851335,1.3036011013310909,697,2,1,0.003,apriori
"asian foods, bread",packaged vegetables fruits,0.0053264586507014945,0.588235294117647,1.6082903081281443,0.0020145822912021644,1.5403167264498236,1000,2,1,0.003,apriori
"asian foods, bread",yogurt,0.0036326447997784192,0.40117647058823525,1.5209546232063098,0.0012442469183738605,1.2294669989679228,682,2,1,0.003,apriori
"asian foods, butter",fresh fruits,0.003382301243195449,0.733256351039261,1.3150213866056546,0.0008102508737897643,1.6585199980391256,635,2,1,0.003,apriori
"asian foods, butter",fresh vegetables,0.003467524581606673,0.7517321016166283,1.6928151062324912,0.0014191469597150809,2.239225527957344,651,2,1,0.003,apriori
"asian foods, canned jarred vegetables",fresh fruits,0.004143984830245763,0.7250698974836906,1.3003398069769598,0.0009571372016403358,1.6091350932554573,778,2,1,0.003,apriori
"asian foods, canned jarred vegetables",fresh vegetables,0.004873709665391868,0.8527493010251631,1.9202943382359112,0.0023357082932328856,3.775383204988155,915,2,1,0.003,apriori
"asian foods, canned jarred vegetables",packaged vegetables fruits,0.0034621981229559715,0.6057781919850885,1.656254231576514,0.0013718196913425707,1.608860927877156,650,2,1,0.003,apriori
"asian foods, canned meals beans",fresh fruits,0.004069414409135942,0.769385699899295,1.379815733586411,0.0011201695860183379,1.9183531808657408,764,2,1,0.003,apriori
"asian foods, canned meals beans",fresh vegetables,0.004426287138732942,0.836858006042296,1.884508951198771,0.002077512336725608,3.407631611861351,831,2,1,0.003,apriori
"asian foods, canned meals beans",packaged vegetables fruits,0.0035207891681136878,0.6656596173212487,1.8199756487850915,0.0015862637416531968,1.8970130342935374,661,2,1,0.003,apriori
"asian foods, cereal",fresh fruits,0.0036752564689840313,0.7172557172557172,1.2863258620530436,0.0008180827329929592,1.5646635605057504,690,2,1,0.003,apriori
"asian foods, cereal",fresh vegetables,0.0033769747845447478,0.6590436590436591,1.4840912863726554,0.0011015252784711774,1.630495606191268,634,2,1,0.003,apriori
"asian foods, chips pretzels",fresh fruits,0.007435736276379287,0.7274622199062012,1.3046301962041364,0.0017362389797401312,1.6232599971976516,1396,2,1,0.003,apriori
"asian foods, chips pretzels",fresh vegetables,0.0067060114412331815,0.6560708702449192,1.4773969044574444,0.002166939089720519,1.6164022402762268,1259,2,1,0.003,apriori
"asian foods, chips pretzels",packaged cheese,0.004154637747547166,0.40646169880145905,1.76052444933403,0.0017947513232951314,1.2958298533257897,780,2,1,0.003,apriori
"asian foods, chips pretzels",packaged vegetables fruits,0.005747248884106913,0.5622720166753518,1.537304279416079,0.0020087249230014924,1.4489548029692219,1079,2,1,0.003,apriori
"asian foods, chips pretzels",yogurt,0.0040960467023894494,0.4007295466388744,1.5192602291008797,0.0013999669762627745,1.228550087006544,769,2,1,0.003,apriori
"asian foods, condiments",fresh fruits,0.003621991882477016,0.6396989651928504,1.1472356414313045,0.0004648446045575675,1.2278612421640909,680,2,1,0.003,apriori
"asian foods, condiments",fresh vegetables,0.004010823363978225,0.7083725305738476,1.5951742888413873,0.0014964753130881992,1.9062944136445317,753,2,1,0.003,apriori
"asian foods, condiments",packaged vegetables fruits,0.00309999893470827,0.5475070555032926,1.4969354946961302,0.0010291021287389835,1.401675035038907,582,2,1,0.003,apriori
"asian foods, crackers",fresh fruits,0.004985565297056599,0.7464114832535885,1.3386137907913762,0.0012611413210349724,1.7445572135023517,936,2,1,0.003,apriori
"asian foods, crackers",fresh vegetables,0.0045434692290483745,0.6802232854864433,1.531785393767567,0.001577342741921288,1.7384874839246545,853,2,1,0.003,apriori
"asian foods, crackers",packaged cheese,0.0030840195587561654,0.4617224880382775,1.9998778024981496,0.0015419155587498856,1.4288626827123274,579,2,1,0.003,apriori
"asian foods, crackers",packaged vegetables fruits,0.0039042941909641954,0.5845295055821371,1.5981583356925684,0.0014612983351923368,1.5265778734082143,733,2,1,0.003,apriori
"asian foods, cream",fresh fruits,0.003014775596297046,0.6953316953316954,1.2470073376793538,0.0005971670504584465,1.4520699047869745,566,2,1,0.003,apriori
"asian foods, cream",fresh vegetables,0.0030094491376463444,0.6941031941031941,1.5630413677096575,0.0010840687863533235,1.817370450150786,565,2,1,0.003,apriori
"asian foods, dry pasta",fresh fruits,0.004010823363978225,0.7396856581532416,1.3265517011320236,0.000987327664145677,1.6994825295171232,753,2,1,0.003,apriori
"asian foods, dry pasta",fresh vegetables,0.0043304108830203155,0.7986247544204322,1.7984120214990917,0.0019225027778405914,2.7606561781334067,813,2,1,0.003,apriori
"asian foods, dry pasta",packaged vegetables fruits,0.003414259995099658,0.6296660117878192,1.7215657649972878,0.0014310305045288829,1.7126380079078554,641,2,1,0.003,apriori
"asian foods, eggs",fresh fruits,0.006104121613703913,0.7431906614785991,1.3328375714506868,0.0015243275379261227,1.7226775268316314,1146,2,1,0.003,apriori
"asian foods, eggs",fresh vegetables,0.006205324328067241,0.7555123216601815,1.7013277313829243,0.0025579821883942207,2.2738479894257493,1165,2,1,0.003,apriori
"asian foods, eggs",packaged vegetables fruits,0.004969585921104494,0.6050583657587548,1.6542861593528209,0.001965519246782161,1.6059285951221287,933,2,1,0.003,apriori
"asian foods, energy granola bars",fresh fruits,0.0038243973112036733,0.7695605573419079,1.3801293227920377,0.001053354592201937,1.91980882720547,718,2,1,0.003,apriori
"asian foods, energy granola bars",fresh vegetables,0.0032597926942293147,0.6559485530546624,1.477121460071109,0.001052937819835717,1.6158275768585584,612,2,1,0.003,apriori
"asian foods, fresh dips tapenades",fresh fruits,0.0045061840184934645,0.7718978102189781,1.3843209503379794,0.0012510255833102883,1.9394801802473605,846,2,1,0.003,apriori
"asian foods, fresh dips tapenades",fresh vegetables,0.004447592973335748,0.7618613138686131,1.7156249389874316,0.001855188962258167,2.3344708281696276,835,2,1,0.003,apriori
"asian foods, fresh dips tapenades",packaged vegetables fruits,0.003803091476600867,0.6514598540145985,1.7811521678886328,0.0016679053060060052,1.819727429215129,714,2,1,0.003,apriori
"asian foods, fresh herbs",fresh fruits,0.006290547666478465,0.7785102175346078,1.3961796366278105,0.0017850044674156207,1.99738187119507,1181,2,1,0.003,apriori
"asian foods, fresh vegetables",fresh fruits,0.020874391452099156,0.7397130992827481,1.3266009140329722,0.005139145658668073,1.6996616999634957,3919,2,1,0.003,apriori
